Kingdom	Phylum	Class	Order	Family	Genus	Species	OTU	DR1014-E	DR1014-SAH	DR1018-E	DR1018-SAH	DR1019-E	DR1019-SAH	DR1025-E	DR1025-SAH	DR1027-E	DR1027-H	DR1027-SAH	DR1030-E	DR1030-SAH	DR1035-E	DR1035-H	DR1035-SAH	Shared
ASV_3583	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_3583	0	0	0	0	0	0	0	0.00870113767375084	0	0.00314169022934339	0.0645300064530007	0	0	0	0	0	Rhizhomorph
ASV_898	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_898	0	0	0	0	0	0	0	0	0	0.0109959158027019	0	0	0	0	0	0	Rhizhomorph
ASV_695	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_695	0	0	0.0334868145667643	0	0	0	0.0119365928189458	0.00652585325531313	0	0	0	0	0	0.0161537840239076	0.032611307541794	0	Rhizhomorph
ASV_5646	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_5646	0	0	0.0167434072833822	0	0	0	0.0119365928189458	0.0130517065106263	0	0	0	0	0	0.0161537840239076	0.0463423844014967	0	Rhizhomorph
ASV_318	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_318	0	0	0	0	0	0	0.00716195569136746	0	0	0	0	0	0	0	0	0	Non-core
ASV_14	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_14	0	0.168399472836433	0.326496442025952	0.298734309897539	0.165421085280477	0.0896575659416937	0.482238349885409	0.241456570446586	0.0483931676016705	0.117813383600377	0.0941062594106259	0	0.0697188008366256	0.292787335433325	0.590436304967217	0.17383626279628	Core
ASV_652	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_652	0	0	0	0	0	0	0	0.00870113767375084	0	0	0	0	0	0	0	0	Non-core
ASV_5	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_5	0	0	0.0627877773126831	0.0602709572600299	0.0354473754172452	0	0.152788388082506	0.0108764220921886	0	0.0345585925227773	0	0.0284575981787137	0.0132797715879287	0.0464421290687344	0.0257457691119426	0	Rhizhomorph_Stipe
ASV_4600	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_4600	0	0	0.0209292591042277	0.0340661932339299	0	0	0	0.0239281286028148	0	0	0	0	0	0.00605766900896535	0.0360440767567196	0.0165558345520267	Rhizhomorph
ASV_3553	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_3553	0	0.00976228828037292	0	0.02096381122088	0	0.0260296159185562	0	0.0195775597659394	0	0.00785422557335847	0.0161325016132502	0	0	0.0343267910508036	0.0360440767567196	0.0193151403106978	Rhizhomorph_Soil associated
ASV_92	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_92	0	0.0390491531214917	0.154876517371285	0.11792143811745	0.0502171151744306	0.0896575659416937	0.389132925897632	0.683039307389441	0.0770706002545122	0.125667609173735	0.0806625080662508	0	0.0464792005577504	0.692593490025038	1.57220830043596	0.378024888937943	Core
ASV_1121	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodoplanes		ASV_1121	0	0	0.0334868145667643	0.0576504808574199	0	0	0.121753246753247	0.0565573948793805	0	0.218347470939365	0.0806625080662508	0	0	0.0080768920119538	0.0171638460746284	0	Rhizhomorph
ASV_1214	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodoplanes		ASV_1214	0	0.0122028603504661	0.0209292591042277	0.0393071460391499	0.0354473754172452	0.0260296159185562	0.0907181054239878	0.0543821104609428	0	0.0439836632108074	0.0483975048397505	0	0.0398393147637861	0.0242306760358614	0.0652226150835879	0.046908197897409	Core
ASV_5984	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodoplanes		ASV_5984	0	0	0	0	0	0	0	0	0	0.0377002827521206	0.0295762529576253	0	0.0265595431758574	0	0	0	Rhizhomorph
ASV_384	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodoplanes		ASV_384	0	0.100063454873822	0	0.10743953250701	0.0206776356600597	0.112795002313744	0.11220397249809	0.139218202780013	0.0788629397953148	0.0801131008482564	0.0752850075285007	0	0.159357259055144	0.0484613520717228	0.0789536919432906	0.0965757015534891	Core
ASV_966	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodoplanes		ASV_966	0	0.0414897251915849	0.117203850983675	0.16771048976704	0.0472631672229935	0.0578435909301249	0	0.10441365208501	0.0376391303568548	0.040841972981464	0.0349537534953753	0	0.0431592576607682	0.0383652370567805	0.0875356149806049	0.0551861151734224	Core
ASV_3728	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodoplanes		ASV_3728	0	0.0146434324205594	0	0.0262047640260999	0	0	0	0.0108764220921886	0	0.0801131008482564	0.0349537534953753	0	0.00663988579396434	0	0	0	Rhizhomorph_Soil associated
ASV_2921	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodoplanes		ASV_2921	0.0732118017424409	0.0439302972616781	0	0	0	0.0144608977325312	0	0.0108764220921886	0	0	0	0	0.0132797715879287	0	0.0120146922522399	0	Rhizhomorph_Soil associated
ASV_573	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodoplanes		ASV_573	0	0.0903011665934495	0.0586019254918376	0.13888524933833	0.168375033231914	0.104118463674225	0.047746371275783	0.0761349546453199	0	0.0911090166509582	0.0806625080662508	0	0.0663988579396434	0.0242306760358614	0.0617898458686622	0.068982643966778	Core
ASV_3647	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_3647	0	0.0146434324205594	0.0125575554625366	0	0.0797565946888016	0.02313743637205	0	0.0435056883687542	0	0.00471253534401508	0.0322650032265003	0	0.019919657381893	0	0	0.0386302806213957	Rhizhomorph_Soil associated
ASV_892	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_892	0.158137491763672	0.0244057207009323	0.0125575554625366	0.14150572574094	0	0.0549514113836187	0.0190985485103132	0.0543821104609428	0	0.0722588752748979	0.0914175091417509	0.00502192909036124	0.0431592576607682	0.0040384460059769	0.0154474614671656	0.0248337518280401	Core
ASV_6226	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_6226	0	0.0146434324205594	0	0	0	0.00578435909301249	0	0	0	0.00314169022934339	0.00537750053775005	0	0	0	0	0	Rhizhomorph
ASV_3737	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_3737	0	0	0	0	0	0	0.0381970970206264	0.00652585325531313	0.0304697721936444	0.0157084511467169	0.0295762529576253	0	0.0232396002788752	0	0	0.0137965287933556	Rhizhomorph_Soil associated
ASV_1087	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_1087	0	0.0195245765607458	0	0.0393071460391499	0	0.034706154558075	0.0954927425515661	0.0282786974396902	0.0555625257648809	0.199497329563305	0.102172510217251	0	0.0298794860728395	0.0141345610209191	0.0085819230373142	0.0137965287933556	Rhizhomorph_Soil associated
ASV_1318	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_1318	0	0.0536925855420511	0.0753453327752198	0.0733733392730798	0.0413552713201193	0.0665201295696437	0.0572956455309397	0.0282786974396902	0	0.0298460571787622	0.0188212518821252	0	0.0265595431758574	0.0080768920119538	0.0154474614671656	0.0137965287933556	Core
ASV_2316	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_2316	0	0.0122028603504661	0	0.0786142920782998	0	0.011568718186025	0	0.0195775597659394	0.0215080744896313	0.0518378887841659	0.0564637556463756	0	0.00663988579396434	0.0141345610209191	0.032611307541794	0.00827791727601336	Rhizhomorph_Soil associated
ASV_609	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_609	0.0409986089757669	0.104944599014009	0.0251151109250733	0.0576504808574199	0.233361888163531	0.0404905136510875	0.0143239113827349	0.0587326792978182	0.0483931676016705	0.0251335218347471	0.0376425037642504	0	0.0531190863517148	0.0040384460059769	0.0205966152895541	0.0248337518280401	Core
ASV_350	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_350	0	0.095182310733636	0.125575554625366	0.13888524933833	0.0443092192715564	0.0780888477556687	0.222020626432391	0.176198037893455	0	0.235626767200754	0.180146268014627	0	0.0265595431758574	0.0383652370567805	0.0549243074388109	0.0496675036560801	Core
ASV_219	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_219	0	0.107385171084102	0.217664294683968	0.21487906501402	0.0413552713201193	0.11568718186025	0.558632543926662	0.241456570446586	0	0.180647188187245	0.158636265863627	0	0.0531190863517148	0.149422502221145	0.142459922419416	0.0855384785188047	Core
ASV_1691	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_1691	0	0.0390491531214917	0.0502302218501465	0.11006000890962	0	0.0173530772790375	0	0	0	0.00942507068803016	0.00537750053775005	0	0.0331994289698217	0.0100961150149422	0.0188802306820912	0.0165558345520267	Rhizhomorph_Soil associated
ASV_3559	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_3559	0	0	0.0669736291335287	0.0838552448835198	0.00590789590287419	0.011568718186025	0	0	0	0.040841972981464	0	0	0	0.00605766900896535	0.0085819230373142	0.0165558345520267	Rhizhomorph
ASV_3209	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_3209	0	0	0	0	0	0	0	0.00652585325531313	0	0.0219918316054037	0.0134437513443751	0	0.0132797715879287	0	0	0	Rhizhomorph
ASV_4028	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodoplanes		ASV_4028	0	0.0268462927710255	0	0.01310238201305	0	0.0173530772790375	0	0.0130517065106263	0	0.00471253534401508	0	0	0	0	0	0	Rhizhomorph_Soil associated
ASV_347	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_347	0.0761402738121385	0.0927417386635427	0.125575554625366	0.0864757212861298	0	0.225590004627487	0.0763941940412529	0.176198037893455	0.0430161489792626	0.237197612315426	0.150570015057001	0	0.0829985724245543	0.0363460140537921	0.116714153307473	0.0965757015534891	Core
ASV_2828	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_2828	0	0.00976228828037292	0	0	0	0.0144608977325312	0.0549083269671505	0.00435056883687542	0	0.0706880301602262	0.0537750053775005	0	0.0132797715879287	0	0	0.00551861151734224	Rhizhomorph_Soil associated
ASV_4409	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae		uncultured_forest	ASV_4409	0	0.00732171621027969	0	0.01048190561044	0.00590789590287419	0.0260296159185562	0	0.0174022753475017	0	0.0377002827521206	0.0322650032265003	0	0	0.0040384460059769	0	0	Rhizhomorph_Soil associated
ASV_2797	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys		ASV_2797	0	0	0	0.01572285841566	0.0236315836114968	0.0578435909301249	0	0	0	0.0141376060320452	0.0322650032265003	0.00836988181726874	0.0232396002788752	0	0	0	Rhizhomorph_Soil associated
ASV_466	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys		ASV_466	0	0.0366085810513984	0	0.0838552448835198	0	0.0780888477556687	0.0262605042016807	0.0391551195318788	0.0591472048464861	0.0644046497015394	0.172080017208002	0.00669590545381499	0.15271737326118	0.0121153380179307	0.00343276921492568	0.0662233382081068	Core
ASV_5764	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_5764	0	0	0	0.01048190561044	0	0	0	0	0	0.020420986490732	0.0134437513443751	0	0.00663988579396434	0	0	0	Rhizhomorph
ASV_5474	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_5474	0	0.00488114414018646	0	0	0	0	0	0.015226990929064	0	0.0534087338988376	0.00537750053775005	0	0	0	0	0	Rhizhomorph
ASV_936	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_936	0	0.0561331576121443	0.0167434072833822	0.0759938156756898	0.0324934274658081	0.0636279500231374	0.00954927425515661	0.0456809727871919	0	0.0628338045868677	0.129060012906001	0.0033479527269075	0.0265595431758574	0.018173007026896	0.0188802306820912	0.0137965287933556	Core
ASV_97	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_97	0.0556409693242551	0.175721189046713	0.0502302218501465	0.0288252404287099	0.0177236877086226	0.130148079592781	0.0692322383498854	0.115290074177199	0	0.108388312912347	0.118305011830501	0	0.0497991434547326	0.0262498990388498	0.0240293845044798	0.0717419497254491	Core
ASV_1752	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_1752	0	0.109825743154195	0	0	0	0.0462748727441	0	0.0348045506950034	0	0	0.0295762529576253	0	0.0298794860728395	0	0	0	Soil associated
ASV_434	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_434	0	0.214770342168204	0.159062369192131	0.262047640260999	0.121111866008921	0.112795002313744	0	0.0543821104609428	0	0.0439836632108074	0.0752850075285007	0	0.0597589721456791	0.0161537840239076	0.085819230373142	0.0358709748627245	Rhizhomorph_Soil associated
ASV_2009	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_2009	0	0.0414897251915849	0.0376726663876099	0.1048190561044	0	0.011568718186025	0.0286478227654698	0.0239281286028148	0	0.0251335218347471	0.0403312540331254	0	0.0132797715879287	0.0141345610209191	0.032611307541794	0.0165558345520267	Rhizhomorph_Soil associated
ASV_418	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_418	0	0	0	0	0	0	0	0.0130517065106263	0	0	0	0	0	0	0.0120146922522399	0	Rhizhomorph
ASV_591	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_591	0	0	0	0	0	0	0	0	0	0	0	0	0.00663988579396434	0	0	0	Non-core
ASV_1845	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_1845	0	0	0	0	0.0531710631258677	0	0	0	0	0	0	0	0	0	0	0	Non-core
ASV_979	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_979	0.134709715206091	0.0585737296822375	0	0	0	0.02313743637205	0.0405844155844156	0.030453981858128	0.0268850931120391	0.0848256361922714	0.0510862551086255	0	0.0265595431758574	0.0504805750747112	0.0566406920462737	0.0662233382081068	Core
ASV_1457	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_1457	0	0	0	0	0	0	0	0	0	0	0.0161325016132502	0	0.019919657381893	0	0	0	Non-core
ASV_65	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_65	0	0.131790891785034	0	0.0786142920782998	0.124065813960358	0.167746413697362	0.119365928189458	0.119640643014074	0.0215080744896313	0.193213949104618	0.201656270165627	0	0.0829985724245543	0.0827881431225265	0.0909683841955305	0.104853618829503	Core
ASV_173	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_173	0	0.0244057207009323	0.184177480117204	0.262047640260999	0	0.104118463674225	0.36525974025974	0.108764220921886	0	0.336160854539742	0.169391266939127	0	0.0730387437336078	0.0262498990388498	0.125296076344787	0.0827791727601336	Rhizhomorph_Soil associated
ASV_82	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_82	0	0.248938351149509	0.154876517371285	0.631534813029009	0.0118157918057484	0.147501156871819	0	0.31324095625503	0.00896169770401305	0.201068174677977	0.153258765325877	0	0.142757544570233	0.0100961150149422	0.0703717689059764	0.113131536105516	Core
ASV_1743	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_1743	0	0	0.0879028882377564	0.13626477293572	0	0.0462748727441	0	0.0282786974396902	0	0.0267043669494188	0.0403312540331254	0	0.0132797715879287	0.0383652370567805	0.0343276921492568	0.0137965287933556	Rhizhomorph_Soil associated
ASV_971	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_971	0	0	0	0	0	0.0260296159185562	0.121753246753247	0.0891866611559461	0	0.0282752120640905	0	0	0	0.0565382440836766	0.271188767979129	0.0662233382081068	Rhizhomorph
ASV_310	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_310	0	0.251378923219603	0.0879028882377564	0.16771048976704	0.174282929134789	0.187991670522906	0.0453590527119939	0.0500315416240673	0	0.0911090166509582	0.0914175091417509	0	0.07635868663059	0.0141345610209191	0.0635062304761251	0.0524268094147513	Core
ASV_391	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_391	0	0.0366085810513984	0.0209292591042277	0.0471685752469799	0.0236315836114968	0.034706154558075	0.0167112299465241	0.241456570446586	0	0.0455545083254791	0.0376425037642504	0	0	0.155480171230111	0.259174075726889	0.107612924588174	Core
ASV_4346	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_4346	0	0	0	0	0	0	0	0	0.0394314698976574	0	0.0241987524198752	0	0	0	0	0	Non-core
ASV_110	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_110	0.0351416648363716	0.22697320251867	0.154876517371285	0.461203846859359	0.0797565946888016	0.135932438685794	0.176661573720397	0.293663396489091	0.0699012420913018	0.353440150801131	0.263497526349753	0	0.159357259055144	0.119134157176319	0.260890460334352	0.17383626279628	Core
ASV_1629	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_1629	0	0.0219651486308391	0	0.0235842876234899	0.0384013233686822	0.02313743637205	0.0429717341482047	0.0500315416240673	0	0.0424128180961357	0.153258765325877	0	0.0365193718668039	0	0	0.0193151403106978	Rhizhomorph_Soil associated
ASV_1232	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_1232	0.016106596383337	0.0927417386635427	0	0.01048190561044	0	0.0636279500231374	0.0358097784568373	0.0326292662765657	0	0.0251335218347471	0.0591525059152506	0	0.0331994289698217	0.0121153380179307	0.00686553842985136	0.0634640324494357	Rhizhomorph_Soil associated
ASV_2297	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_2297	0.0922468701954755	0.0146434324205594	0.046044370029301	0.01572285841566	0	0.0751966682091624	0.0262605042016807	0.0217528441843771	0	0.0172792962613886	0	0	0	0.0040384460059769	0.0085819230373142	0	Core
ASV_2884	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_2884	0	0.0268462927710255	0	0	0	0	0	0	0	0	0.0349537534953753	0	0.0132797715879287	0	0	0.0165558345520267	Soil associated
ASV_4452	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_4452	0	0.0170840044906526	0	0	0	0	0.0286478227654698	0.00435056883687542	0	0	0	0	0	0	0	0.0110372230346845	Non-core
ASV_1187	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_1187	0	0	0	0	0	0	0.0429717341482047	0	0	0	0	0	0	0	0	0	Non-core
ASV_153	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_153	0.125924298996998	0.112266315224289	0.0586019254918376	0.0917166740913498	0.0206776356600597	0.0665201295696437	0	0.0891866611559461	0.0250927535712365	0.0377002827521206	0.0618412561841256	0	0.0630789150426613	0.018173007026896	0.0446259997940338	0.0772605612427913	Core
ASV_960	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_960	0	0.0732171621027969	0.0376726663876099	0.0707528628704699	0.0324934274658081	0.0404905136510875	0	0.0108764220921886	0.0215080744896313	0.0125667609173735	0.0268875026887503	0.00669590545381499	0.0929584011155008	0.0282691220418383	0.0188802306820912	0.0165558345520267	Core
ASV_1194	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_1194	0	0.00976228828037292	0	0.0314457168313199	0	0.0173530772790375	0	0.015226990929064	0	0.00471253534401508	0.0107550010755001	0	0.0165997144849109	0.0100961150149422	0	0.0193151403106978	Rhizhomorph_Soil associated
ASV_1521	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_1521	0	0.0366085810513984	0	0.0288252404287099	0.00886184385431129	0.0694123091161499	0	0.0478562572056296	0	0.020420986490732	0.0537750053775005	0	0.0497991434547326	0.0121153380179307	0.0171638460746284	0.0662233382081068	Rhizhomorph_Soil associated
ASV_57	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_57	0.0248920125924299	0.95182310733636	0.167434072833822	0.736353869133409	0.1831447729891	0.430934752429431	0.236344537815126	0.317591525091906	0.032262111734447	0.431982406534716	0.362981286298129	0.00836988181726874	0.368513661565021	0.161537840239076	0.403350382753767	0.298005021936481	Core
ASV_13	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium		ASV_13	0.121531590892452	0.707765900327037	0.263708664713269	1.21328057440843	0.301302691046584	0.367306802406293	0.353323147440795	0.532944682517239	0.225834782141129	1.21426327364122	0.45977629597763	0.02678362181526	0.371833604462003	0.308941119457233	1.41945007037177	0.36974697166193	Core
ASV_866	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium		ASV_866	0.00585694413939527	0.0244057207009323	0	0.0419276224417599	0	0.011568718186025	0.0047746371275783	0.0174022753475017	0	0.0392711278667923	0.0134437513443751	0	0.0165997144849109	0.0080768920119538	0.0480587690089595	0.0220744460693689	Rhizhomorph_Soil associated
ASV_54	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium		ASV_54	0.0776045098469873	0	0	0	0	0	0.0334224598930481	0.0913619455743838	0	0.109959158027019	0.0591525059152506	0	0.0531190863517148	0.102980373152411	0.353575229137345	0.0717419497254491	Rhizhomorph_Soil associated
ASV_99	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium		ASV_99	0	0.095182310733636	0.0837170364169108	0.23060192342968	0.0236315836114968	0.167746413697362	0.109816653934301	0.274085836723152	0	0.146088595664467	0.096795009679501	0	0.0630789150426613	0.100961150149422	0.247159383474649	0.182114180072294	Core
ASV_53	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_53	0.0453913170803133	0.0878605945233563	0.175805776475513	0.330180026728859	0	0.0665201295696437	1.8048128342246	0.117465358595636	0.105748032907354	1.17342130065975	0.134437513443751	0	0.0531190863517148	0.0565382440836766	0.296934537091071	0.0772605612427913	Core
ASV_2211	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodoplanes		ASV_2211	0	0.0268462927710255	0.0837170364169108	0.0288252404287099	0	0.011568718186025	0.126527883880825	0.0261034130212525	0	0.0235626767200754	0.0241987524198752	0	0	0.0222114530328729	0.010298307644777	0	Rhizhomorph_Soil associated
ASV_4636	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodoplanes		ASV_4636	0	0	0.00837170364169108	0.0314457168313199	0	0.0173530772790375	0.0119365928189458	0	0	0.0361294376374489	0.0134437513443751	0	0	0.0080768920119538	0.010298307644777	0	Rhizhomorph
ASV_3508	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodoplanes		ASV_3508	0	0	0	0.01834333481827	0	0.00578435909301249	0.0453590527119939	0.00870113767375084	0	0.0298460571787622	0.0537750053775005	0	0.00663988579396434	0	0	0	Rhizhomorph_Soil associated
ASV_3140	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodoplanes		ASV_3140	0	0.0512520134719578	0.0167434072833822	0.01048190561044	0	0.00867653863951874	0	0.00870113767375084	0	0	0	0	0.0331994289698217	0.018173007026896	0.0291785383268683	0.00827791727601336	Rhizhomorph_Soil associated
ASV_5634	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodoplanes		ASV_5634	0	0.0122028603504661	0	0	0	0.0173530772790375	0	0.00652585325531313	0	0	0.0295762529576253	0	0.00663988579396434	0.00605766900896535	0	0.0220744460693689	Soil associated
ASV_1419	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae			ASV_1419	0	0.0439302972616781	0.0167434072833822	0.0655119100652499	0	0.0318139750115687	0	0.0478562572056296	0	0.0926798617656299	0.0376425037642504	0	0.00995982869094652	0.0201922300298845	0.0223129998970169	0.0275930575867112	Rhizhomorph_Soil associated
ASV_1863	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodoplanes	uncultured_Alphaproteobacteria	ASV_1863	0	0	0	0	0	0	0	0	0	0.0172792962613886	0.0376425037642504	0	0	0.0040384460059769	0	0	Rhizhomorph
ASV_2325	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodoplanes	uncultured_Alphaproteobacteria	ASV_2325	0	0.0244057207009323	0	0.00786142920782998	0.0472631672229935	0.0144608977325312	0	0.0261034130212525	0	0.0109959158027019	0.0241987524198752	0	0.0132797715879287	0	0	0	Rhizhomorph_Soil associated
ASV_208	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodoplanes		ASV_208	0	0.0927417386635427	0	0.19653573019575	0.09157238649455	0.133040259139287	0.128915202444614	0.247982423701899	0.109332711988959	0.405278039585297	0.400623790062379	0	0.132797715879287	0.0787496971165496	0.0789536919432906	0.118650147622858	Core
ASV_811	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodoplanes		ASV_811	0	0.0195245765607458	0	0.0314457168313199	0.0945263344459871	0.0404905136510875	0.0692322383498854	0.0282786974396902	0.103955693366551	0.174363807728558	0.110238761023876	0	0.0829985724245543	0	0.00514915382238852	0.0165558345520267	Rhizhomorph_Soil associated
